date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power
2017/1/2 7:00,144.4560137,125.9841363,3.681111177,41.19112269,2.93276916
2017/1/2 8:00,397.9612045,335.4364459,4.919722219,44.99921322,7.853278895
2017/1/2 9:00,389.8672079,354.5705656,4.541111151,45.36091932,7.241545836
2017/1/2 10:00,295.0287018,265.277771,3.376944403,45.1543773,5.680816372
2017/1/2 11:00,388.4490814,379.0414988,3.764722208,46.37083785,8.351765752
2017/1/2 12:00,389.3926366,378.1063843,3.693611086,47.01939106,8.241950512
2017/1/2 13:00,625.1389236,607.487709,3.470555564,51.49884669,12.96947193
2017/1/2 14:00,876.8478242,851.5083516,3.584722201,57.93700949,16.07155315
2017/1/2 15:00,956.2476298,925.2329661,3.735277851,60.34670162,17.49101003
2017/1/2 16:00,499.3179728,480.5259628,3.279444456,53.45004718,8.906115611
2017/1/2 17:00,331.6578522,309.4796015,3.234722237,49.30852636,5.857275287
2017/1/2 18:00,101.9455566,94.0890325,2.746111115,45.04518223,1.802529275
2017/1/2 19:00,16.76795568,15.3925928,1.792499979,42.66994381,0.232206604
2017/1/2 20:00,-3.094320873,-2.911662797,1.851388902,41.37604332,-0.021533521
2017/1/2 21:00,-2.579770406,-2.405350129,2.106666644,41.50263786,-0.021288566
2017/1/2 22:00,-2.258285602,-2.102476438,2.583611111,41.11460749,-0.021047589
2017/1/2 23:00,-2.287256141,-2.077287227,3.269722243,40.76446311,-0.021368805
2017/1/3 0:00,-2.281673193,-2.091185033,3.135833323,40.36869812,-0.02100515
2017/1/3 1:00,-2.890434027,-2.707396031,1.951944451,39.59358629,-0.021195918
2017/1/3 2:00,-2.431349854,-2.319796642,1.583611111,39.32367452,-0.021257679
2017/1/3 3:00,-2.614080707,-2.503599823,1.653888871,38.93404897,-0.02127736
2017/1/3 4:00,-3.194199761,-3.061272482,1.833055546,38.39257304,-0.021318997
2017/1/3 5:00,-2.877565662,-2.764027983,1.802222232,38.16377672,-0.021294264
2017/1/3 6:00,71.29557118,36.61304207,2.587500016,38.74799188,0.687358993
2017/1/3 7:00,208.82072,144.3217297,3.838888864,41.657101,3.38344112
2017/1/3 8:00,433.9573657,349.1658249,4.351666629,45.64322408,8.270260931
2017/1/3 9:00,652.8916473,554.5635656,4.25222222,50.50041167,12.51998544
2017/1/3 10:00,808.7343953,737.7685954,3.68527778,55.97171879,15.29185247
2017/1/3 11:00,903.126063,841.6435242,3.634166658,59.03473663,16.91404843
2017/1/3 12:00,1112.487305,1064.151377,3.44083333,66.16781235,20.27992471
2017/1/3 13:00,1095.770589,1062.73676,3.270555576,66.97005463,19.87513622
2017/1/3 14:00,1027.443985,998.5204468,3.666388869,63.48018774,18.63013538
2017/1/3 15:00,863.5782318,835.5093791,3.086666664,61.74005222,15.8822666
2017/1/3 16:00,697.864034,663.8371582,3.225000024,56.9452556,11.56863793
2017/1/3 17:00,470.2749049,430.5243963,3.263888876,52.28444544,6.868501067
2017/1/3 18:00,230.2336464,188.373806,3.357499997,47.45276928,2.184798494
2017/1/3 19:00,34.94491918,20.69299508,2.692222198,43.95221106,0.17122204
2017/1/3 20:00,-4.33390983,-4.078902702,2.180555562,42.17279943,-0.020636807
2017/1/3 21:00,-4.052059054,-3.807169,2.18194443,41.39559301,-0.020521214
2017/1/3 22:00,-3.430916349,-3.165934285,3.157777766,40.95970694,-0.020383549
2017/1/3 23:00,-3.374140481,-3.071457009,3.278333306,40.64230633,-0.020218729
2017/1/4 0:00,-3.462142467,-3.159361482,2.786111116,40.07175191,-0.019950109
2017/1/4 1:00,-3.748571316,-3.46911784,2.205833326,39.33821996,-0.020083983
2017/1/4 2:00,-3.357632081,-3.175648133,2.389166643,38.84257158,-0.020164327
2017/1/4 3:00,-3.264549553,-3.045891722,2.457499971,38.5195055,-0.020164781
2017/1/4 4:00,-3.0560926,-2.856132984,2.893333316,38.40801048,-0.020261028
2017/1/4 5:00,-3.072098523,-2.911582371,2.099722207,38.06265259,-0.020166183
2017/1/4 6:00,50.66750155,19.53353177,2.376666645,38.32962831,0.255305981
2017/1/4 7:00,174.5558561,111.9569133,4.00222218,41.67009544,2.905996958
2017/1/4 8:00,504.1433538,389.8758901,4.496388853,46.75986862,9.079902609
2017/1/4 9:00,646.8339538,560.1682638,4.062777718,51.63966084,12.43375286
2017/1/4 10:00,939.1340027,860.4838511,4.06027778,59.37999312,17.53436438
2017/1/4 11:00,1030.91332,981.5263622,3.87055558,64.35974979,18.79040623
2017/1/4 12:00,1092.609975,1054.333318,3.528611104,67.1175251,19.8708814
2017/1/4 13:00,1096.911886,1066.729594,3.507499993,68.22171211,19.68032106
2017/1/4 14:00,1040.397975,1014.318085,3.221944491,68.56071536,18.66747395
2017/1/4 15:00,892.2968089,866.5434011,3.303055545,63.44206874,16.07479898
2017/1/4 16:00,720.3334758,692.9563344,2.865833302,61.34026527,11.9907856
2017/1/4 17:00,484.4615161,450.5760625,3.013888935,56.39904213,7.46515882
2017/1/4 18:00,238.3506832,197.1210181,2.969166696,50.08064238,2.210707943
2017/1/4 19:00,35.27216391,21.88309176,2.783055584,45.63725408,0.186936362
2017/1/4 20:00,-4.422791103,-4.090721587,1.86722223,43.59614626,-0.020501468
2017/1/4 21:00,-4.285857201,-4.036596616,1.576666653,42.3785003,-0.020308929
2017/1/4 22:00,-3.740532299,-3.562150022,1.511388878,41.75461928,-0.020215474
2017/1/4 23:00,-3.040140132,-2.882544994,2.069999973,41.77302996,-0.02012618
2017/1/5 0:00,-2.755261322,-2.549744666,2.182499975,41.62616158,-0.019769439
2017/1/5 1:00,-2.444135388,-2.275813748,2.515833358,41.56953748,-0.019919817
2017/1/5 2:00,-2.682768166,-2.429571986,2.498055537,41.13825639,-0.019955965
2017/1/5 3:00,-3.209510863,-2.948105613,2.066388915,40.36591816,-0.019996734
2017/1/5 4:00,-3.106772323,-2.835579614,2.715555509,39.80127748,-0.020013902
2017/1/5 5:00,-3.020657112,-2.797140599,2.172222177,39.17081547,-0.019978815
2017/1/5 6:00,48.69203175,20.56009031,2.62944446,39.71263313,0.277031069
2017/1/5 7:00,168.3595565,107.1266915,4.167499979,43.04866536,2.693802983
2017/1/5 8:00,490.5872091,379.7523448,4.650833329,48.33640575,8.746538162
2017/1/5 9:00,711.7857107,614.2604268,4.802500049,54.17534351,13.23894525
2017/1/5 10:00,896.9500936,818.4283295,4.321666678,60.21402327,16.66918691
2017/1/5 11:00,1028.392273,968.8597361,4.148888846,65.86037095,18.86086512
2017/1/5 12:00,1093.8579,1055.749675,3.604166647,69.25479635,19.71572113
2017/1/5 13:00,1092.513814,1065.686208,3.281388859,71.17244784,19.5328536
2017/1/5 14:00,1026.37561,999.4925233,3.011388918,70.2386481,18.28641494
2017/1/5 15:00,897.3779297,868.9014943,2.635833303,69.05256335,15.99033213
2017/1/5 16:00,728.6053111,697.7777862,3.180277765,62.21975772,11.31664979
2017/1/5 17:00,487.3160909,449.3354925,2.973333279,56.76188119,6.597844283
2017/1/5 18:00,231.0526746,191.1296616,3.19083333,50.98996639,2.211013958
2017/1/5 19:00,35.15120356,21.31619462,2.396944463,46.63546912,0.180605583
2017/1/5 20:00,-4.669471026,-4.260319491,1.732500007,44.16987896,-0.020296279
2017/1/5 21:00,-3.902809978,-3.650532285,1.266944438,43.17393176,-0.020163014
2017/1/5 22:00,-3.291972598,-3.090499123,1.497777775,42.93201478,-0.019990727
2017/1/5 23:00,-3.411671221,-3.074380418,0.900555551,42.13788096,-0.019854967
2017/1/6 0:00,-3.542474369,-3.206393162,0.8163889,41.72954273,-0.019590619
2017/1/6 1:00,-3.94140178,-3.668304225,0.336388895,40.62104003,-0.019810098
2017/1/6 2:00,-3.229595105,-3.144974033,0.545833341,39.98508167,-0.019823533
2017/1/6 3:00,-2.727894386,-2.742696365,0.409166679,39.68970521,-0.019815236
2017/1/6 4:00,-2.419312656,-2.277365218,0.486944453,39.68273544,-0.019939959
2017/1/6 5:00,-2.631024748,-2.58524841,0.321944447,39.46749656,-0.019916655
2017/1/6 6:00,41.92463893,18.39151426,0.347500006,39.90895621,0.243732398
2017/1/6 7:00,172.4258143,107.7567097,0.953888872,44.33852514,2.614407525
2017/1/6 8:00,456.6551081,355.2312635,0.974444439,52.62221909,8.048382164
2017/1/6 9:00,704.6123759,608.5729396,1.708055556,61.23271274,12.87170935
2017/1/6 10:00,855.1967774,778.6086731,2.092499981,66.36757914,15.62287672
2017/1/6 11:00,828.5025126,772.9614207,2.501388878,68.30343978,15.0647587
2017/1/6 12:00,768.2659276,738.518186,2.469722221,67.25357246,13.30884302
2017/1/6 13:00,931.6260274,905.2432989,2.295555552,68.99834983,17.87289607
2017/1/6 14:00,1028.865046,999.9052072,2.331388871,75.11290105,17.98701263
2017/1/6 15:00,767.6179683,732.7279066,2.170277755,67.75960541,13.13557434
2017/1/6 16:00,714.8750814,676.6448161,2.574444453,65.74948629,11.49761383
2017/1/6 17:00,416.639115,383.7359625,2.618055572,57.6502533,6.283320069
2017/1/6 18:00,227.05638,188.7577763,2.638611098,52.16139348,2.255629346
2017/1/6 19:00,26.47065969,20.36540736,1.523611103,47.42293803,0.248813991
2017/1/6 20:00,-4.319884241,-3.970123053,1.125277782,45.01678721,-0.020427444
2017/1/6 21:00,-3.680335562,-3.31375126,0.956944441,44.14479573,-0.020195022
2017/1/6 22:00,-2.681517407,-2.542689293,1.699999983,44.46083864,-0.019995419
2017/1/6 23:00,-3.47773689,-3.198292434,0.685,43.22158623,-0.019792532
2017/1/7 0:00,-3.525452693,-3.286575258,0.424166671,41.93870544,-0.019594551
2017/1/7 1:00,-2.259945253,-2.182649026,1.594999984,41.98176225,-0.019827172
2017/1/7 2:00,-2.511475881,-2.446459353,0.936388885,41.92822552,-0.019781322
2017/1/7 3:00,-1.87221845,-1.824730406,0.955277788,41.72348404,-0.019749732
2017/1/7 4:00,-1.518831323,-1.434316506,1.100000004,41.92430242,-0.019824725
2017/1/7 5:00,-1.434514736,-1.367209092,0.98666666,41.8126351,-0.019817006
2017/1/7 6:00,26.88485287,22.36407367,0.719166671,42.24517536,0.381284518
2017/1/7 7:00,119.7232736,106.610267,0.780833324,44.63482602,2.169827183
2017/1/7 8:00,358.5663973,296.1895561,1.174444422,50.10399691,6.815688551
2017/1/7 9:00,682.1314291,591.817131,1.547222232,60.22942829,12.52390917
2017/1/7 10:00,860.9561666,789.3605092,1.752777785,67.3503329,15.75867224
2017/1/7 11:00,917.1959292,865.7835426,2.218888879,69.30791315,16.64909252
2017/1/7 12:00,1006.04808,973.925832,2.478055567,72.00274658,18.56963944
2017/1/7 13:00,1068.224915,1043.467534,2.530555546,74.82709694,18.94253898
2017/1/7 14:00,971.16686,943.2606405,2.456944456,72.31068103,17.98727369
2017/1/7 15:00,884.8724976,856.6783549,2.278611099,70.8462251,15.64223409
2017/1/7 16:00,360.6184909,351.3434575,2.160000016,58.96190707,6.471540849
2017/1/7 17:00,155.1766917,144.6093298,3.709444424,48.07802773,2.825372517
2017/1/7 18:00,104.1182127,94.82937814,2.936666678,47.41199684,1.754299005
2017/1/7 19:00,9.202997242,8.112859697,1.731944437,45.31012217,0.101439049
2017/1/7 20:00,-2.121413171,-1.994165142,1.635,44.42027791,-0.020452878
2017/1/7 21:00,-1.831774612,-1.756972601,2.468055576,44.33588282,-0.020259197
2017/1/7 22:00,-1.647640636,-1.503992458,4.169722239,43.42917029,-0.020143851
2017/1/7 23:00,-1.648931484,-1.573588023,2.750555565,42.80056731,-0.020018125
2017/1/8 0:00,-3.074883382,-2.459006647,1.323333323,42.07313156,-0.019798484
2017/1/8 1:00,-1.44374311,-1.386400223,1.574444443,42.29097748,-0.01994206
2017/1/8 2:00,-1.625204504,-1.569169869,1.471944422,42.00666205,-0.019880213
2017/1/8 3:00,-1.632698377,-1.574680746,1.69861113,41.71288427,-0.019846268
2017/1/8 4:00,-1.77767399,-1.743786722,1.671111097,41.40110524,-0.019875636
2017/1/8 5:00,-2.249169529,-2.184898327,1.386666656,40.88646443,-0.019936685
2017/1/8 6:00,30.99172915,23.00245584,0.748888892,40.73634815,0.420146538
2017/1/8 7:00,115.3160152,106.3426418,1.377777785,42.80014865,2.24567771
2017/1/8 8:00,260.2542013,241.5004756,2.421111137,45.65616067,5.164258599
2017/1/8 9:00,436.1146393,388.6536636,2.43861111,49.13536739,8.248637995
2017/1/8 10:00,838.8548991,768.3171488,2.063888878,61.74080626,15.12441667
2017/1/8 11:00,1006.119293,947.0486908,1.768333336,71.6597875,17.89447006
2017/1/8 12:00,1019.497727,982.3212635,2.035833314,74.33712769,18.4544092
2017/1/8 13:00,949.2215805,922.5281067,2.104722232,72.23785718,16.35086338
2017/1/8 14:00,794.0729191,779.6556015,1.852777769,67.76441924,14.46322258
2017/1/8 15:00,661.004364,640.3440196,2.019722184,65.92038536,11.30940282
2017/1/8 16:00,716.8116099,693.6140849,2.156111121,64.76915709,11.92669447
2017/1/8 17:00,453.1660271,421.9381612,1.888888871,59.71105576,6.67705677
2017/1/8 18:00,200.458361,178.5342627,2.081944426,51.92990335,2.563656613
2017/1/8 19:00,14.44354834,13.64047557,2.028888911,46.66742802,0.199133581
2017/1/8 20:00,-4.244705141,-3.852232854,1.859166672,44.24420484,-0.020527543
2017/1/8 21:00,-4.171602666,-3.877904594,1.159722219,43.12922255,-0.020364662
2017/1/8 22:00,-3.128559053,-2.957057854,1.251388908,42.8626941,-0.020228947
2017/1/8 23:00,-3.50200369,-3.286641498,1.50333334,42.20517667,-0.020043616
2017/1/9 0:00,-3.370048781,-3.127840658,1.476666659,41.74014982,-0.019789219
2017/1/9 1:00,-3.719114383,-3.472112219,1.118611107,41.07105605,-0.019949505
2017/1/9 2:00,-2.776748737,-2.756215731,2.293055515,41.36784649,-0.019960908
2017/1/9 3:00,-2.599322856,-2.621378978,2.349166652,41.27421888,-0.019955298
2017/1/9 4:00,-2.517229875,-2.431632042,2.967222214,41.55783685,-0.01993694
2017/1/9 5:00,-2.159505159,-2.057935278,3.276111086,41.57414945,-0.019997636
2017/1/9 6:00,24.1702199,19.44281049,2.390277783,41.62277953,0.314500242
2017/1/9 7:00,168.4513194,121.2531083,3.021388868,44.29690647,2.591359138
2017/1/9 8:00,432.462869,343.7732722,3.011666655,50.11336358,7.58306249
2017/1/9 9:00,699.6909841,606.5487111,2.673055529,56.35972182,12.8636055
2017/1/9 10:00,876.349767,802.2204437,2.707777798,64.94538752,16.06483523
2017/1/9 11:00,887.1597264,835.835139,2.229999999,70.17697271,16.42558456
2017/1/9 12:00,1044.386693,1005.022563,2.111111095,74.47086652,17.92911927
2017/1/9 13:00,1125.598511,1092.551488,2.301111082,77.85640462,19.56248029
2017/1/9 14:00,518.2175395,501.9458288,1.824444438,64.64430014,9.762061953
2017/1/9 15:00,346.5368881,329.544103,2.234166642,56.2471536,7.385083437
2017/1/9 16:00,413.2121734,396.894071,1.975000004,56.9345185,7.469929873
2017/1/9 17:00,369.8957126,348.9982999,1.626388892,57.57214006,6.192466358
2017/1/9 18:00,131.8518464,123.110735,2.040277789,50.51551215,2.158057667
2017/1/9 19:00,4.573416571,3.813346799,0.788888895,46.24278736,0.039497127
2017/1/9 20:00,-4.493504445,-4.320281565,0.803888892,44.02925682,-0.020014495
2017/1/9 21:00,-2.997146626,-2.943822205,1.197222223,43.86136214,-0.01992275
2017/1/9 22:00,-2.449563364,-2.407843014,1.601388891,44.27050559,-0.019770557
2017/1/9 23:00,-2.706591328,-2.559250275,1.543611099,43.8553667,-0.019621644
2017/1/10 0:00,-2.642885546,-2.523469786,1.968055556,43.50118987,-0.019332024
2017/1/10 1:00,-2.493957202,-2.356613139,2.125833343,43.28786278,-0.019574363
2017/1/10 2:00,-3.185770472,-3.005144377,2.648333331,42.75729116,-0.019566964
2017/1/10 3:00,-2.975306511,-2.797906876,2.537222207,42.52395153,-0.019606672
2017/1/10 4:00,-3.474759698,-3.201719542,2.140833308,41.61250591,-0.019686536
2017/1/10 5:00,-2.592922101,-2.488204887,3.033888877,41.54336039,-0.019746184
2017/1/10 6:00,35.10935414,17.23631328,3.229722202,41.66924667,0.240116721
2017/1/10 7:00,176.6558285,111.3421599,4.506388883,44.31625589,2.419464111
2017/1/10 8:00,401.2908859,322.0440648,4.130277793,48.57370853,7.153681477
2017/1/10 9:00,689.1212107,609.961024,3.781944493,55.05050596,12.903802
2017/1/10 10:00,775.4226685,710.8472163,3.476944466,61.70892429,14.08618069
2017/1/10 11:00,883.3730927,839.8412832,3.059722205,64.0780824,16.05704999
2017/1/10 12:00,668.3244222,646.188207,2.896111131,61.53011227,12.81498846
2017/1/10 13:00,642.6010411,624.6903559,2.097222219,63.17644564,11.92971166
2017/1/10 14:00,396.4523493,380.0348587,2.894444446,55.70615069,7.818767389
2017/1/10 15:00,305.0165952,286.3674456,3.01444449,53.73484039,5.914085269
2017/1/10 16:00,196.1343943,190.8829231,3.093611141,49.84085274,4.077247659
2017/1/10 17:00,138.5217908,133.7667961,3.283333361,49.27080282,2.675809026
2017/1/10 18:00,66.21447214,60.7602973,2.871944447,47.72355429,1.115730663
2017/1/10 19:00,9.767983894,8.977526223,2.612777789,46.32410049,0.108849619
2017/1/10 20:00,-1.91569827,-1.758571476,2.476111124,45.64720948,-0.020512
2017/1/10 21:00,-1.533949981,-1.460747441,4.248611113,45.88243199,-0.02022355
2017/1/10 22:00,-1.749376953,-1.607447992,2.671111107,45.84865125,-0.020032899
2017/1/10 23:00,-2.037377258,-2.047379434,2.876666635,45.53217475,-0.01984384
2017/1/11 0:00,-1.995722741,-1.80223753,3.326666653,45.63736312,-0.019539393
2017/1/11 1:00,-2.518381725,-2.294855783,1.410000001,44.51765696,-0.019864887
2017/1/11 2:00,-2.107136389,-1.845562945,1.962500006,43.73767758,-0.019880378
2017/1/11 3:00,-1.748342663,-1.595520387,1.462777783,42.66275946,-0.02000612
2017/1/11 4:00,-1.76959752,-1.644775351,1.240555555,42.21735763,-0.020066291
2017/1/11 5:00,-2.702039987,-2.553039322,1.027499996,40.96482499,-0.020132109
2017/1/11 6:00,13.76971036,11.9251637,0.926388882,40.83008925,0.214372672
2017/1/11 7:00,95.25610129,86.88085205,1.399166659,42.75879574,1.793634345
2017/1/11 8:00,262.7846578,232.5647462,2.597500026,45.77979024,5.004683952
2017/1/11 9:00,610.630956,547.8704173,3.883055548,52.37340991,11.30747139
2017/1/11 10:00,821.8734309,761.2599615,3.390000006,60.65202395,14.71971273
2017/1/11 11:00,1012.259425,952.0221201,3.267777781,68.49264463,18.26604255
2017/1/11 12:00,938.1145529,900.7528101,3.076111118,68.33861828,16.76862677
2017/1/11 13:00,946.8799286,916.4168601,3.48999997,68.04024601,15.59915074
2017/1/11 14:00,435.7950796,419.3020833,3.408333321,56.6612072,8.643529653
2017/1/11 15:00,436.1279182,413.9759089,3.315277815,55.47317632,8.041671474
2017/1/11 16:00,201.9923944,185.6825334,3.43416664,51.84414355,3.835272645
2017/1/11 17:00,50.58165598,46.11217451,2.75444445,47.30709139,0.91362713
2017/1/11 18:00,17.5858068,18.04610728,2.085000038,42.28993321,0.345802088
2017/1/11 19:00,8.756332157,8.645407226,0.972222221,42.24733544,0.099747418
2017/1/11 20:00,-0.530339933,-0.469051569,1.522222241,42.39946938,-0.020706667
2017/1/11 21:00,-1.886326899,-1.657854815,1.129722235,42.51767063,-0.020451788
2017/1/11 22:00,-1.756480614,-1.637675067,0.551388897,42.2996308,-0.020283012
2017/1/11 23:00,-2.05416894,-1.877601763,0.819166665,41.92771371,-0.020245187
2017/1/12 0:00,-1.914257824,-0.952547332,0.895000006,40.95672385,-0.020053703
2017/1/12 1:00,-1.440832665,-1.222000977,0.876111105,40.77842935,-0.020301123
2017/1/12 2:00,-0.995236918,-0.976747888,0.874444445,40.75068887,-0.020291346
2017/1/12 3:00,-1.095775937,-1.097575734,1.916388879,39.86440595,-0.020321208
2017/1/12 4:00,-0.666576299,-0.71092245,1.343333329,39.19702212,-0.020471679
2017/1/12 5:00,-0.751905759,-0.770962651,0.820555558,39.32255236,-0.020465969
2017/1/12 6:00,12.61719379,11.92373037,1.163055549,39.79256503,0.160426771
2017/1/12 7:00,56.16560682,53.87894408,2.299444457,40.85431067,1.064225852
2017/1/12 8:00,123.1490291,115.1704289,1.568333328,41.38395627,2.641862268
2017/1/12 9:00,235.9454346,220.1540451,1.219444439,44.35081704,4.841832598
2017/1/12 10:00,464.0012487,438.9968211,1.134166668,50.76476447,9.361959378
2017/1/12 11:00,658.1197408,621.841423,1.582777768,58.34108226,12.70728612
2017/1/12 12:00,666.895457,633.2781118,1.443888878,60.25724093,12.9234821
2017/1/12 13:00,615.1954727,589.6293742,1.877777795,59.43772666,11.91043925
2017/1/12 14:00,491.9975383,474.1695658,2.078333308,56.21500047,9.968359351
2017/1/12 15:00,297.7479528,289.1298256,1.706111113,49.09692256,6.055463731
2017/1/12 16:00,394.7403857,377.4621213,1.674999992,48.50017738,7.664863905
2017/1/12 17:00,574.5370305,541.4426626,2.021944424,57.4706583,9.797007601
2017/1/12 18:00,180.8123881,163.9931132,2.042222222,48.14991538,3.077245037
2017/1/12 19:00,35.83619381,31.25838284,0.610833335,44.26928902,0.522904929
2017/1/12 20:00,-2.37201637,-2.206639121,0.635277795,42.12778155,-0.020982261
2017/1/12 21:00,-2.369982541,-2.144467831,1.113611132,41.66432953,-0.020672787
2017/1/12 22:00,-2.561613063,-2.373599867,0.405833334,41.09589163,-0.020455946
2017/1/12 23:00,-2.040373206,-1.786965499,0.384444446,40.97170703,-0.020313992
2017/1/13 0:00,-1.96250551,-1.688647151,0.512222225,40.93534279,-0.01999977
2017/1/13 1:00,-1.630947818,-1.463819812,0.459444451,40.95886548,-0.02014992
2017/1/13 2:00,-1.811225315,-1.749512822,0.570833338,40.81406562,-0.020142568
2017/1/13 3:00,-2.133966188,-2.080484907,0.492222232,40.47765605,-0.020095232
2017/1/13 4:00,-2.043409248,-1.845262597,0.459444448,40.28789616,-0.02015937
2017/1/13 5:00,-1.942907632,-1.898242722,0.788055549,40.24377442,-0.02019736
2017/1/13 6:00,30.38912861,23.5717911,1.395833328,40.4563446,0.419514451
2017/1/13 7:00,194.1080634,142.5795816,1.532222231,43.56227779,3.008535077
2017/1/13 8:00,389.190656,325.9341711,2.141666671,49.0606947,7.121824523
2017/1/13 9:00,668.3046468,587.4884873,2.619166692,56.82518292,12.53473536
2017/1/13 10:00,849.3054555,789.4005432,2.858888884,61.88128408,15.81092215
2017/1/13 11:00,812.8217342,768.5632325,2.979444474,64.16037051,15.04373463
2017/1/13 12:00,933.0272955,889.4075598,2.486944417,67.55390167,17.47441761
2017/1/13 13:00,598.4693883,570.7445323,4.145555596,52.75441933,11.42194716
2017/1/13 14:00,365.8687973,348.878273,3.921666662,48.91632176,7.172671576
2017/1/13 15:00,712.7089844,692.2147471,3.816388865,54.85476748,13.57733607
2017/1/13 16:00,305.2394842,289.3899969,4.154722194,47.74419467,6.003091375
2017/1/13 17:00,186.1706149,174.646164,3.725277801,45.3358771,3.684952636
2017/1/13 18:00,126.30454,110.4016342,3.849722207,43.895401,2.04137217
2017/1/13 19:00,21.63364593,18.14732075,3.138055543,42.33804957,0.291731988
2017/1/13 20:00,-1.456306775,-1.425581862,2.535555542,41.74920082,-0.020960052
2017/1/13 21:00,-1.62130791,-1.564146221,2.480277737,41.49208514,-0.020664643
2017/1/13 22:00,-1.531151821,-1.445617358,2.629722208,41.23771826,-0.020578684
2017/1/13 23:00,-1.42022724,-1.336343447,2.896111111,40.98558267,-0.020406281
2017/1/14 0:00,-1.666067928,-1.572559178,3.17416667,40.45153014,-0.020127891
2017/1/14 1:00,-2.101927559,-2.008122096,2.364444395,39.93920231,-0.020327197
2017/1/14 2:00,-2.505700449,-2.427464565,1.832500011,39.34356785,-0.02032256
2017/1/14 3:00,-2.477504969,-2.421147168,1.561944455,39.00676695,-0.020303351
2017/1/14 4:00,-1.857115805,-1.792951802,1.588055551,38.88037395,-0.020296624
2017/1/14 5:00,-1.902640164,-1.832388888,2.470277796,38.87742869,-0.020344513
2017/1/14 6:00,15.58991612,14.36119459,2.81472218,38.96794224,0.219398756
2017/1/14 7:00,77.5851682,73.93680795,3.290000002,39.82513173,1.533817088
2017/1/14 8:00,130.4987037,124.6731135,3.845833282,40.60446644,2.702759147
2017/1/14 9:00,252.4418627,240.5867004,4.580555538,42.25315062,5.225753188
2017/1/14 10:00,358.253212,342.0784098,4.699444453,44.30980619,7.394076665
2017/1/14 11:00,680.5910263,646.8590291,4.968888959,48.54444408,13.45014699
2017/1/14 12:00,1040.429601,1011.885788,4.891944408,56.43248081,19.9270614
2017/1/14 13:00,1038.764186,1023.101542,5.132499973,56.77878348,19.8296059
2017/1/14 14:00,969.8940685,951.3222046,3.95194445,60.55910333,17.81987047
2017/1/14 15:00,379.5974528,367.7469775,3.359722257,51.23382664,7.990485032
2017/1/14 16:00,281.3457159,267.2469864,3.162777781,48.01178296,5.591239929
2017/1/14 17:00,227.3578555,219.163353,3.413611114,47.01463477,4.479702632
